Event ID,District,Disease,Start Date,End Date,Duration,Peak Cases,Peak Z-score,Highest Risk,Medium Days,High Days,Critical Days,Start Month
EVT-1164,Wayanad,Typhoid,2025-08-23,2025-08-23,1,1,3.678767909685707,Critical,0,0,1,2025-08
EVT-1165,Wayanad,Typhoid,2025-08-26,2025-08-27,2,1,2.9495762407505266,High,0,2,0,2025-08
EVT-1166,Wayanad,Typhoid,2025-09-07,2025-09-07,1,2,3.717209579620651,Critical,0,0,1,2025-09
EVT-1167,Wayanad,Typhoid,2025-10-24,2025-10-24,1,2,3.1776705873085374,Critical,0,0,1,2025-10
EVT-1168,Wayanad,Typhoid,2025-12-01,2025-12-01,1,1,2.5066578014027634,High,0,1,0,2025-12
EVT-1169,Wayanad,Typhoid,2025-12-03,2025-12-03,1,1,2.1984843263788205,Medium,1,0,0,2025-12
EVT-1170,Wayanad,Typhoid,2025-12-26,2025-12-26,1,2,3.1776705873085374,Critical,0,0,1,2025-12
EVT-1171,Wayanad,Viral Fever,2025-01-08,2025-01-08,1,2,4.719583465212412,Critical,0,0,1,2025-01
EVT-1172,Wayanad,Viral Fever,2025-01-26,2025-01-26,1,2,3.267609635080776,Critical,0,0,1,2025-01
EVT-1173,Wayanad,Viral Fever,2025-02-28,2025-02-28,1,1,3.6787679096857087,Critical,0,0,1,2025-02
EVT-1174,Wayanad,Viral Fever,2025-03-24,2025-03-24,1,1,3.6787679096857087,Critical,0,0,1,2025-03
EVT-1175,Wayanad,Viral Fever,2025-04-07,2025-04-07,1,1,3.6787679096857087,Critical,0,0,1,2025-04
EVT-1176,Wayanad,Viral Fever,2025-04-16,2025-04-17,2,1,2.9495762407505266,High,0,2,0,2025-04
EVT-1177,Wayanad,Viral Fever,2025-04-19,2025-04-19,1,1,2.19848432637882,Medium,1,0,0,2025-04
EVT-1178,Wayanad,Viral Fever,2025-05-28,2025-05-28,1,1,2.9495762407505266,High,0,1,0,2025-05
EVT-1179,Wayanad,Viral Fever,2025-06-07,2025-06-08,2,1,3.6787679096857087,Critical,0,1,1,2025-06
EVT-1180,Wayanad,Viral Fever,2025-06-12,2025-06-12,1,1,2.506657801402763,High,0,1,0,2025-06
EVT-1181,Wayanad,Viral Fever,2025-06-22,2025-06-22,1,1,2.19848432637882,Medium,1,0,0,2025-06
EVT-1182,Wayanad,Viral Fever,2025-07-25,2025-07-26,2,1,2.506657801402763,High,1,1,0,2025-07
EVT-1183,Wayanad,Viral Fever,2025-08-03,2025-08-03,1,1,2.19848432637882,Medium,1,0,0,2025-08
EVT-1184,Wayanad,Viral Fever,2025-08-08,2025-08-08,1,1,2.506657801402763,High,0,1,0,2025-08
EVT-1185,Wayanad,Viral Fever,2025-08-23,2025-08-24,2,1,2.19848432637882,Medium,2,0,0,2025-08
EVT-1186,Wayanad,Viral Fever,2025-08-26,2025-08-26,1,1,2.19848432637882,Medium,1,0,0,2025-08
EVT-1187,Wayanad,Viral Fever,2025-09-05,2025-09-05,1,1,2.19848432637882,Medium,1,0,0,2025-09
EVT-1188,Wayanad,Viral Fever,2025-09-18,2025-09-18,1,2,3.3280183615312677,Critical,0,0,1,2025-09
EVT-1189,Wayanad,Viral Fever,2025-11-06,2025-11-06,1,1,3.6787679096857078,Critical,0,0,1,2025-11
EVT-1190,Wayanad,Viral Fever,2025-11-22,2025-11-23,2,1,3.6787679096857078,Critical,0,1,1,2025-11
EVT-1191,Wayanad,Viral Fever,2025-12-01,2025-12-01,1,2,3.975714565497164,Critical,0,0,1,2025-12
EVT-1192,Wayanad,Viral Fever,2025-12-23,2025-12-23,1,2,3.454761084309574,Critical,0,0,1,2025-12
