District,Date,Confirmed,Recovered,Active,Death
kozhikod,30-10-2021,997,570,4939,3
kozhikod,31-10-2021,742,760,4898,23
kozhikod,1/11/2021,637,953,4432,150
kozhikod,2/11/2021,648,813,4259,8
kozhikod,3/11/2021,723,452,4527,3
kozhikod,4/11/2021,799,534,4786,6
kozhikod,5/11/2021,663,1147,4234,68
kozhikod,6/11/2021,754,816,4111,61
kozhikod,7/11/2021,722,416,4326,91
kozhikod,8/11/2021,648,973,3994,7
kozhikod,9/11/2021,684,695,3979,4
kozhikod,13-11-2021,748,616,4160,1
kozhikod,14-11-2021,715,788,4085,2
kozhikod,15-11-2021,568,792,3856,5
kozhikod,16-11-2021,615,669,3799,3
kozhikod,17-11-2021,932,372,4356,3
kozhikod,18-11-2021,757,928,4146,39
kozhikod,19-11-2021,600,651,4094,1
kozhikod,20-11-2021,553,775,3839,33
kozhikod,21-11-2021,740,683,3893,3
kozhikod,22-11-2021,724,667,3938,12
kozhikod,23-11-2021,527,729,3734,2
kozhikod,24-11-2021,387,683,3435,3
kozhikod,25-11-2021,664,484,3545,70
kozhikod,26-11-2021,588,772,3359,2
kozhikod,27-11-2021,506,781,3081,3
kozhikod,28-11-2021,554,659,2974,2
kozhikod,29-11-2021,477,693,2753,5
kozhikod,30-11-2021,718,427,3044,0
kozhikod,1/12/2021,587,843,2784,4
kozhikod,2/12/2021,612,665,2731,0
kozhikod,3/12/2021,578,538,2732,39
kozhikod,4/12/2021,566,400,2878,20
kozhikod,5/12/2021,523,542,2859,0
kozhikod,6/12/2021,503,741,2618,3
kozhikod,7/12/2021,537,388,2764,3
kozhikod,8/12/2021,615,431,2945,3
kozhikod,9/12/2021,526,638,2833,0
kozhikod,13-12-2021,315,824,1900,0
kozhikod,14-12-2021,319,513,1703,3
kozhikod,15-12-2021,372,419,1652,4
kozhikod,16-12-2021,523,581,1591,3
kozhikod,17-12-2021,354,728,1217,0
kozhikod,18-12-2021,378,521,1071,3
kozhikod,19-12-2021,263,540,776,18
kozhikod,20-12-2021,259,531,450,54
kozhikod,21-12-2021,339,427,359,3
kozhikod,22-12-2021,313,349,321,2
kozhikod,23-12-2021,305,479,147,0
kozhikod,24-12-2021,252,319,78,2
kozhikod,6/1/2022,451,222,84,6
kozhikod,7/1/2022,551,267,289,79
kozhikod,8/1/2022,580,268,601,0
kozhikod,9/1/2022,740,266,1075,0
kozhikod,10/1/2022,561,249,1387,0
kozhikod,11/1/2022,801,299,1881,8
kozhikod,12/1/2022,1164,330,2715,0
kozhikod,13-01-2022,1274,271,3714,4
kozhikod,14-01-2022,1567,399,4882,0
kozhikod,15-01-2022,1648,467,6027,36
kozhikod,16-01-2022,1643,415,7218,37
kozhikod,17-01-2022,2043,513,8742,6
kozhikod,18-01-2022,2967,574,11135,0
kozhikod,19-01-2022,3386,740,13771,10
kozhikod,20-01-2022,4016,1351,16432,4
kozhikod,21-01-2022,4143,2434,18141,0
kozhikod,22-01-2022,4385,1567,20897,62
kozhikod,23-01-2022,5581,3229,23244,5
kozhikod,24-01-2022,2979,2038,24184,1
kozhikod,25-01-2022,4432,2966,25645,5
kozhikod,26-01-2022,4196,3381,26456,4
kozhikod,27-01-2022,5001,4012,27437,8
kozhikod,28-01-2022,4935,4135,28184,53
kozhikod,29-01-2022,4490,4331,28324,19
kozhikod,30-01-2022,3872,5562,26461,173
kozhikod,31-01-2022,4074,2805,27653,77
kozhikod,1/2/2022,4234,4355,27451,81
kozhikod,2/2/2022,4602,4114,27861,78
kozhikod,3/2/2022,2891,4921,25811,20
kozhikod,4/2/2022,2469,4915,23342,23
kozhikod,5/2/2022,2471,4466,21331,16
kozhikod,6/2/2022,2071,3856,19442,104
kozhikod,7/2/2022,1612,3970,17012,72
kozhikod,8/2/2022,1711,4160,14412,151
kozhikod,9/2/2022,1597,4450,11496,63
kozhikod,10/2/2022,1477,2827,10124,22
kozhikod,11/2/2022,1258,2447,8834,101
kozhikod,12/2/2022,1446,2368,7901,11
kozhikod,13-02-2022,991,2060,6814,18
kozhikod,14-02-2022,828,1591,6035,16
kozhikod,15-02-2022,998,1695,5307,31
kozhikod,16-02-2022,934,1563,4624,54
kozhikod,17-02-2022,610,1420,3802,12
kozhikod,18-02-2022,746,1245,3265,38
kozhikod,19-02-2022,653,1405,2490,23
kozhikod,20-02-2022,428,966,1949,3
kozhikod,21-02-2022,353,825,1475,2
kozhikod,22-02-2022,448,996,918,9
kozhikod,23-02-2022,574,925,560,7
kozhikod,24-02-2022,425,602,358,25
kannur,9/3/2020,1,0,1,0
kannur,10/3/2020,2,0,3,0
kannur,12/3/2020,1,0,4,0
kannur,21-03-2020,3,0,7,0
kannur,22-03-2020,4,0,11,0
kannur,23-03-2020,5,1,15,0
kannur,26-03-2020,9,1,23,0
kannur,27-03-2020,2,0,25,0
kannur,29-03-2020,8,0,33,0
kannur,30-03-2020,11,0,44,0
kannur,31-03-2020,1,2,43,0
kannur,1/4/2020,2,0,45,0
kannur,2/4/2020,1,0,46,0
kannur,3/4/2020,1,5,42,0
kannur,4/4/2020,1,7,36,0
kannur,5/4/2020,1,4,33,0
kannur,6/4/2020,0,1,32,0
kannur,7/4/2020,2,5,29,0
kannur,8/4/2020,4,1,32,0
kannur,9/4/2020,4,5,31,0
kannur,10/4/2020,2,6,27,0
kannur,11/4/2020,7,0,34,0
kannur,12/4/2020,1,0,35,0
kannur,13-04-2020,2,1,36,0
kannur,14-04-2020,4,0,40,0
kannur,15-04-2020,1,0,41,0
kannur,16-04-2020,4,1,44,0
kannur,18-04-2020,3,0,47,0
kannur,19-04-2020,1,3,45,0
kannur,20-04-2020,6,0,51,0
kannur,21-04-2020,10,9,52,0
kannur,22-04-2020,7,0,59,0
kannur,23-04-2020,0,1,58,0
kannur,24-04-2020,0,3,55,0
kannur,25-04-2020,1,2,54,0
kannur,26-04-2020,0,1,53,0
kannur,27-04-2020,1,6,48,0
kannur,28-04-2020,3,2,49,0
kannur,29-04-2020,1,3,47,0
kannur,30-04-2020,0,2,45,0
kannur,1/5/2020,0,4,41,0
kannur,2/5/2020,1,6,36,0
kannur,4/5/2020,0,19,17,0
kannur,7/5/2020,0,3,14,0
kannur,8/5/2020,0,10,4,0
kannur,10/5/2020,0,2,2,0
kannur,13-05-2020,1,0,3,0
kannur,14-05-2020,2,1,4,0
kannur,16-05-2020,0,2,2,0
kannur,17-05-2020,2,0,4,0
kannur,18-05-2020,3,0,7,0
kannur,19-05-2020,5,0,12,0
kannur,20-05-2020,3,1,14,0
kannur,21-05-2020,4,0,18,0
kannur,22-05-2020,12,0,30,0
kannur,23-05-2020,16,0,46,0
kannur,24-05-2020,12,0,58,0
kannur,25-05-2020,10,0,68,0
kannur,26-05-2020,8,0,75,1
kannur,27-05-2020,1,0,76,0
kannur,28-05-2020,10,1,85,0
kannur,29-05-2020,8,1,92,0
kannur,30-05-2020,15,1,106,0
kannur,31-05-2020,7,4,109,0
kannur,1/6/2020,0,1,108,0
kannur,2/6/2020,5,1,112,0
kannur,3/6/2020,2,2,112,0
kannur,4/6/2020,6,7,111,0
kannur,6/6/2020,12,5,118,0
kannur,7/6/2020,2,5,115,0
kannur,8/6/2020,4,0,119,0
kannur,9/6/2020,5,0,124,0
kannur,10/6/2020,4,13,115,0
kannur,11/6/2020,7,8,113,1
kannur,12/6/2020,3,1,114,1
kannur,13-06-2020,14,10,118,0
kannur,14-06-2020,4,2,120,0
kannur,15-06-2020,10,21,109,0
kannur,16-06-2020,7,1,115,0
kannur,17-06-2020,4,1,118,0
kannur,18-06-2020,4,4,117,1
kannur,19-06-2020,8,20,105,0
kannur,20-06-2020,4,2,107,0
kannur,21-06-2020,10,3,114,0
kannur,22-06-2020,3,14,103,0
kannur,23-06-2020,6,1,108,0
kannur,24-06-2020,17,10,115,0
kannur,25-06-2020,9,1,123,0
kannur,26-06-2020,13,1,135,0
kannur,27-06-2020,11,13,133,0
kannur,28-06-2020,26,1,158,0
kannur,29-06-2020,14,13,159,0
kannur,30-06-2020,26,2,183,0
kannur,1/7/2020,27,12,198,0
kannur,2/7/2020,9,6,201,0
kannur,3/7/2020,18,13,206,0
kannur,4/7/2020,35,14,227,0
kannur,5/7/2020,25,3,249,0
kannur,6/7/2020,11,10,250,0
kannur,7/7/2020,19,9,260,0
kannur,8/7/2020,22,2,280,0
kannur,9/7/2020,8,14,274,0
kannur,10/7/2020,23,14,283,0
kannur,11/7/2020,19,1,301,0
kannur,12/7/2020,17,19,299,0
kannur,13-07-2020,44,19,323,1
kannur,14-07-2020,12,45,290,0
kannur,15-07-2020,35,5,320,0
kannur,16-07-2020,23,8,334,1
kannur,17-07-2020,9,8,335,0
kannur,18-07-2020,39,37,337,0
kannur,19-07-2020,13,21,329,0
kannur,20-07-2020,48,3,374,0
kannur,21-07-2020,57,10,421,0
kannur,22-07-2020,43,0,464,0
kannur,23-07-2020,51,7,507,1
kannur,24-07-2020,18,108,417,0
kannur,25-07-2020,62,36,443,0
kannur,26-07-2020,47,70,420,0
kannur,27-07-2020,38,32,426,0
kannur,28-07-2020,43,15,454,0
kannur,29-07-2020,42,3,493,0
kannur,30-07-2020,39,47,485,0
kannur,31-07-2020,14,41,458,0
kannur,1/8/2020,5,35,428,0
kannur,2/8/2020,16,55,389,0
kannur,3/8/2020,37,25,401,0
kannur,4/8/2020,37,103,334,0
kannur,5/8/2020,61,53,341,1
kannur,6/8/2020,33,18,356,0
kannur,7/8/2020,13,29,339,1
kannur,8/8/2020,57,47,349,0
kannur,9/8/2020,41,11,379,0
kannur,10/8/2020,63,32,410,0
kannur,11/8/2020,30,27,412,1
kannur,12/8/2020,31,64,378,0
kannur,13-08-2020,27,25,380,0
kannur,14-08-2020,95,75,400,0
kannur,15-08-2020,52,32,420,0
kannur,16-08-2020,52,20,447,5
kannur,17-08-2020,77,22,501,1
kannur,18-08-2020,123,61,563,0
kannur,19-08-2020,126,48,641,0
kannur,20-08-2020,78,35,684,0
kannur,21-08-2020,78,44,717,1
kannur,22-08-2020,62,56,722,1
kannur,23-08-2020,143,88,777,0
kannur,24-08-2020,76,45,808,0
kannur,25-08-2020,150,99,859,0
kannur,26-08-2020,128,49,937,1
kannur,27-08-2020,102,119,917,3
kannur,28-08-2020,135,134,917,1
kannur,29-08-2020,95,94,917,1
kannur,30-08-2020,112,113,914,2
kannur,31-08-2020,74,88,900,0
kannur,1/9/2020,77,97,880,0
kannur,2/9/2020,142,127,895,0
kannur,3/9/2020,74,137,831,1
kannur,4/9/2020,115,73,871,2
kannur,5/9/2020,222,124,968,1
kannur,6/9/2020,200,69,1098,1
kannur,7/9/2020,260,70,1288,0
kannur,8/9/2020,158,106,1337,3
kannur,9/9/2020,251,67,1521,0
kannur,10/9/2020,276,144,1653,0
kannur,11/9/2020,256,61,1847,1
kannur,12/9/2020,207,135,1918,0
kannur,13-09-2020,234,88,2064,0
kannur,14-09-2020,232,135,2161,0
kannur,15-09-2020,213,228,2146,0
kannur,16-09-2020,247,179,2213,1
kannur,17-09-2020,260,97,2376,0
kannur,18-09-2020,330,169,2537,0
kannur,19-09-2020,222,91,2668,0
kannur,20-09-2020,242,157,2753,0
kannur,21-09-2020,314,39,3025,3
kannur,22-09-2020,143,214,2953,1
kannur,23-09-2020,365,142,3176,0
kannur,24-09-2020,406,431,3151,0
kannur,25-09-2020,419,217,3353,0
kannur,26-09-2020,435,147,3641,0
kannur,27-09-2020,332,153,3818,2
kannur,28-09-2020,310,124,4004,0
kannur,29-09-2020,432,197,4234,5
kannur,30-09-2020,519,182,4571,0
kannur,1/10/2020,435,129,4877,0
kannur,2/10/2020,625,303,5199,0
kannur,3/10/2020,423,204,5412,6
kannur,4/10/2020,555,109,5857,1
kannur,5/10/2020,339,130,6063,3
kannur,6/10/2020,545,251,6355,2
kannur,7/10/2020,602,1188,5769,0
kannur,8/10/2020,377,387,5759,0
kannur,9/10/2020,556,492,5823,0
kannur,13-10-2020,370,442,6340,1
kannur,14-10-2020,303,436,6206,1
kannur,15-10-2020,557,650,6113,0
kannur,16-10-2020,405,440,6069,9
kannur,17-10-2020,464,561,5971,1
kannur,18-10-2020,462,537,5896,0
kannur,19-10-2020,293,72,6116,1
kannur,20-10-2020,400,544,5968,4
kannur,21-10-2020,566,426,6105,3
kannur,22-10-2020,377,572,5910,0
kannur,23-10-2020,497,538,5866,2
kannur,24-10-2020,430,355,5937,4
kannur,25-10-2020,274,537,5673,1
kannur,26-10-2020,174,97,5747,3
kannur,27-10-2020,258,368,5635,2
kannur,28-10-2020,506,358,5783,0
kannur,29-10-2020,419,679,5519,4
kannur,30-10-2020,341,379,5480,1
kannur,31-10-2020,337,480,5337,0
kannur,1/11/2020,306,548,5089,6
kannur,2/11/2020,195,93,5189,1
kannur,3/11/2020,335,477,5047,0
kannur,4/11/2020,370,515,4902,0
kannur,5/11/2020,329,546,4683,2
kannur,6/11/2020,354,393,4641,3
kannur,7/11/2020,266,313,4589,5
kannur,8/11/2020,344,138,4792,3
kannur,9/11/2020,152,133,4810,1
kannur,13-11-2020,240,431,4631,1
kannur,14-11-2020,363,567,4427,0
kannur,15-11-2020,203,336,4290,4
kannur,16-11-2020,110,285,4111,4
kannur,17-11-2020,335,625,3820,1
kannur,18-11-2020,213,376,3657,0
kannur,19-11-2020,337,377,3616,1
kannur,20-11-2020,251,295,3569,3
kannur,21-11-2020,211,473,3307,0
kannur,22-11-2020,233,351,3189,0
kannur,23-11-2020,144,187,3145,1
kannur,24-11-2020,264,317,3090,1
kannur,25-11-2020,242,320,3010,2
kannur,26-11-2020,226,150,3083,3
kannur,27-11-2020,131,136,3078,0
kannur,28-11-2020,315,179,3214,0
kannur,29-11-2020,277,259,3232,0
kannur,30-11-2020,175,299,3108,0
kannur,1/12/2020,222,321,3007,2
kannur,2/12/2020,201,258,2949,1
kannur,3/12/2020,288,196,3039,2
kannur,4/12/2020,275,276,3038,0
kannur,5/12/2020,280,288,3028,2
kannur,6/12/2020,223,197,3051,3
kannur,7/12/2020,154,234,2971,0
kannur,8/12/2020,207,158,3020,0
kannur,9/12/2020,251,217,3049,5
kannur,13-12-2020,267,111,3227,4
kannur,14-12-2020,136,172,3191,0
kannur,15-12-2020,149,115,3223,2
kannur,16-12-2020,250,100,3372,0
kannur,17-12-2020,266,101,3536,1
kannur,18-12-2020,298,349,3483,1
kannur,19-12-2020,268,330,3417,4
kannur,20-12-2020,292,160,3549,0
kannur,21-12-2020,159,304,3404,0
kannur,22-12-2020,302,306,3398,2
kannur,23-12-2020,228,151,3475,0
kannur,24-12-2020,263,279,3459,0
kannur,25-12-2020,266,252,3470,3
kannur,26-12-2020,120,209,3381,0
kannur,27-12-2020,289,158,3509,3
kannur,28-12-2020,103,176,3434,2
kannur,29-12-2020,230,203,3458,2
kannur,30-12-2020,242,201,3498,1
kannur,31-12-2020,302,222,3575,2
kannur,1/1/2021,266,213,3625,2
kannur,2/1/2021,197,219,3603,0
kannur,3/1/2021,179,358,3420,3
kannur,4/1/2021,133,246,3305,2
kannur,5/1/2021,252,341,3215,1
kannur,6/1/2021,219,260,3172,2
kannur,7/1/2021,151,458,2861,4
kannur,8/1/2021,249,318,2791,0
kannur,9/1/2021,182,220,2752,1
kannur,10/1/2021,262,242,2770,2
kannur,11/1/2021,160,227,2701,2
kannur,12/1/2021,273,201,2773,0
kannur,14-01-2021,235,195,2812,1
kannur,13-01-2021,259,301,2766,3
kannur,15-01-2021,219,126,2858,1
kannur,16-01-2021,207,207,2853,5
kannur,17-01-2021,239,118,2973,1
kannur,18-01-2021,187,167,2993,0
kannur,19-01-2021,301,175,3114,4
kannur,20-01-2021,281,242,3151,2
kannur,21-01-2021,299,220,3226,3
kannur,22-01-2021,312,166,3372,0
kannur,23-01-2021,321,226,3465,1
kannur,24-01-2021,362,340,3486,1
kannur,25-01-2021,115,191,3407,1
kannur,26-01-2021,305,139,3572,1
kannur,27-01-2021,357,206,3722,0
kannur,28-01-2021,275,274,3722,1
kannur,29-01-2021,349,183,3887,1
kannur,30-01-2021,321,220,3987,1
kannur,31-01-2021,230,197,4018,2
kannur,1/2/2021,157,181,3989,4
kannur,2/2/2021,340,193,4133,3
kannur,3/2/2021,297,286,4143,1
kannur,4/2/2021,289,240,4191,1
kannur,5/2/2021,253,354,4089,1
kannur,6/2/2021,182,279,3991,1
kannur,7/2/2021,254,328,3915,2
kannur,8/2/2021,145,201,3855,2
kannur,9/2/2021,273,263,3864,1
kannur,10/2/2021,213,277,3799,0
kannur,11/2/2021,251,332,3714,2
kannur,12/2/2021,197,405,3505,1
kannur,13-02-2021,279,439,3344,1
kannur,14-02-2021,164,280,3227,0
kannur,15-02-2021,135,231,3129,2
kannur,16-02-2021,182,267,3042,2
kannur,17-02-2021,284,279,3047,0
kannur,18-02-2021,211,216,3042,0
kannur,19-02-2021,196,202,3036,0
kannur,20-02-2021,176,217,2993,2
kannur,21-02-2021,167,149,3011,0
kannur,22-02-2021,114,207,2914,2
kannur,23-02-2021,206,190,2929,1
kannur,24-02-2021,199,181,2947,0
kannur,25-02-2021,312,165,3094,0
kannur,26-02-2021,177,128,3142,0
kannur,27-02-2021,173,303,3012,0
kannur,28-02-2021,181,232,2961,0
kannur,1/3/2021,198,158,3000,1
kannur,2/3/2021,225,142,3081,2
kannur,3/3/2021,128,180,3029,0
kannur,4/3/2021,204,303,2930,0
kannur,5/3/2021,175,223,2878,4
kannur,6/3/2021,215,282,2809,2
kannur,7/3/2021,158,195,2771,1
kannur,8/3/2021,82,121,2731,1
kannur,9/3/2021,178,151,2757,1
kannur,10/3/2021,123,348,2530,2
kannur,11/3/2021,200,125,2604,1
kannur,12/3/2021,131,302,2433,0
kannur,13-03-2021,205,108,2528,1
kannur,14-03-2021,151,90,2587,2
kannur,15-03-2021,74,167,2493,1
kannur,16-03-2021,176,319,2348,2
kannur,17-03-2021,139,141,2345,1
kannur,18-03-2021,161,286,2216,3
kannur,19-03-2021,180,130,2263,3
kannur,20-03-2021,159,112,2310,0
kannur,21-03-2021,182,215,2277,0
kannur,22-03-2021,125,214,2187,1
kannur,23-03-2021,252,123,2313,2
kannur,24-03-2021,295,152,2455,1
kannur,25-03-2021,205,147,2511,2
kannur,26-03-2021,245,140,2615,1
kannur,27-03-2021,222,103,2732,2
kannur,28-03-2021,285,140,2875,2
kannur,29-03-2021,249,170,2953,1
kannur,30-03-2021,248,162,3037,2
kannur,31-03-2021,416,142,3310,1
kannur,1/4/2021,345,137,3518,0
kannur,2/4/2021,272,275,3511,4
kannur,3/4/2021,264,92,3680,3
kannur,4/4/2021,350,250,3779,1
kannur,5/4/2021,240,112,3905,2
kannur,6/4/2021,410,103,4210,2
kannur,7/4/2021,287,169,4328,0
kannur,8/4/2021,334,227,4433,2
kannur,9/4/2021,478,291,4617,3
kannur,10/4/2021,451,278,4788,2
kannur,11/4/2021,575,216,5145,2
kannur,12/4/2021,536,303,5376,2
kannur,13-04-2021,503,266,5611,2
kannur,14-04-2021,748,140,6214,5
kannur,15-04-2021,649,119,6740,4
kannur,16-04-2021,673,298,7114,1
kannur,17-04-2021,1132,413,7827,4
kannur,18-04-2021,1451,714,8561,3
kannur,19-04-2021,1175,658,9073,5
kannur,20-04-2021,1360,300,10130,3
kannur,21-04-2021,1554,439,11244,1
kannur,22-04-2021,1747,390,12600,1
kannur,23-04-2021,1998,335,14258,5
kannur,24-04-2021,1755,595,15418,0
kannur,25-04-2021,1843,356,16905,0
kannur,26-04-2021,1618,683,17834,6
kannur,27-04-2021,1996,623,19207,0
kannur,28-04-2021,1857,741,20316,6
kannur,29-04-2021,1999,1045,21260,10
kannur,30-04-2021,2482,1113,22623,6
kannur,1/5/2021,1484,1255,22849,3
kannur,2/5/2021,1525,1143,23227,4
kannur,3/5/2021,1469,1178,23514,3
